symbol,date,monthly_return
ARGT,2019-06-28,0.15278219954832628
ARGT,2019-07-31,0.004970664196401131
ARGT,2019-08-30,-0.30695516746776963
ARGT,2019-09-30,0.017395176706728632
ARGT,2019-10-31,-0.04077170346462633
ARGT,2019-11-29,0.08135299517896977
ARGT,2019-12-31,0.12706495530547435
ARGT,2020-01-31,-0.03986456719347986
ARGT,2020-02-28,-0.1018410762262475
ARGT,2020-03-31,-0.28303523803950237
ARGT,2020-04-30,0.0973237492338952
ARGT,2020-05-29,0.20953403093507106
ARGT,2020-06-30,0.09670031557735448
ARGT,2020-07-31,0.11157545256318269
ARGT,2020-08-31,-0.03270668744994665
ARGT,2020-09-30,-0.09483097455759448
ARGT,2020-10-30,0.01030469436967385
ARGT,2020-11-30,0.21334485454963903
ARGT,2020-12-31,0.06707956187601871
ARGT,2021-01-29,-0.05003280775120733
ARGT,2021-02-26,0.014206493049508717
ARGT,2021-03-31,-0.014349145342297254
ARGT,2021-04-30,0.03639510196356621
ARGT,2021-05-28,0.02642149479214395
ARGT,2021-06-30,0.010576414524175348
ARGT,2021-07-30,0.01064864712746405
ARGT,2021-08-31,0.17177516463592113
ARGT,2021-09-30,-0.0912806901621308
ARGT,2021-10-29,-0.015292258390627311
ARGT,2021-11-30,-0.11449451512352837
ARGT,2021-12-31,0.08386737266577571
ARGT,2022-01-31,-0.00863983495737719
ARGT,2022-02-28,0.044221976242172056
ARGT,2022-03-31,0.10077291361177076
ARGT,2022-04-29,-0.10923907783567965
ARGT,2022-05-31,-0.027742648045820162
ARGT,2022-06-30,-0.18370269608387035
ARGT,2022-07-29,0.12137094329164588
ARGT,2022-08-31,0.07335483556757061
ARGT,2022-09-30,-0.032495796628214224
ARGT,2022-10-31,0.07686990444782538
ARGT,2022-11-30,0.057556246680977585
ARGT,2022-12-30,0.04647988025179517
ARGT,2023-01-31,0.19605523066476915
ARGT,2023-02-28,-0.022397316621185603
ARGT,2023-03-31,-0.011329032157105345
ARGT,2023-04-28,5.091334048230589e-4
ARGT,2023-05-31,0.012980554368779318
ARGT,2023-06-30,0.15769705061036254
ARGT,2023-07-31,0.02293584130007953
ARGT,2023-08-31,0.013239330653580739
ARGT,2023-09-29,-0.13003159335708536
ARGT,2023-10-31,-0.06879838948886774
ARGT,2023-11-30,0.3137355302755831
ARGT,2023-12-29,0.026867309904451853
ARGT,2024-01-31,0.020451951445423555
ARGT,2024-02-29,-0.04829169192760996
ARGT,2024-03-28,0.07882068811665688
ARGT,2024-04-30,0.06748465810655202
ARGT,2024-05-31,0.09299894365610761
ARGT,2024-06-28,-0.09141806890094906
ARGT,2024-07-31,0.007569108738202157
ARGT,2024-08-30,0.1388889248919165
ARGT,2024-09-30,0.017027098094250626
ARGT,2024-10-31,0.09969833108572668
ARGT,2024-11-29,0.1455218281296209
ARGT,2024-12-31,0.0010449932425142805
ARGT,2025-01-31,0.04608694466327323
ARGT,2025-02-28,-0.042784570014004375
ARGT,2025-03-31,-0.024281202254392564
ARGT,2025-04-30,0.061037519669114415
ARGT,2025-05-30,0.05285881942176229
ARGT,2025-06-30,-0.06018645065452166
ARGT,2025-07-31,-0.023840479952998317
ARGT,2025-08-29,-0.030951409020131826
ARGT,2025-09-30,-0.12963193104440784
ARGT,2025-10-31,0.3530675935334189
ARGT,2025-11-28,-0.012819196580741044
ARGT,2025-12-31,-0.011494472728386773
ARGT,2026-01-30,0.07428064241622034
ARGT,2026-02-27,-0.08594694940025982
ARGT,2026-03-31,0.03966124319563846
ARGT,2026-04-30,-0.023681930807818663
ARGT,2026-05-29,0.07233007452682538
ARGT,2026-06-30,-0.06212692760926142
ARGT,2026-07-31,0.04216865657647939
ARGT,2026-08-31,-0.006305816757742333
ARGT,2026-09-21,-0.02284509352080044
COPX,2015-01-30,-0.1767879624949259
COPX,2015-02-27,0.183606440152855
COPX,2015-03-31,-0.06094165399177476
COPX,2015-04-30,0.1784658220110884
COPX,2015-05-29,-0.08886102543857
COPX,2015-06-30,-0.05631849440136816
COPX,2015-07-31,-0.18340618023841138
COPX,2015-08-31,-0.0748663202378862
COPX,2015-09-30,-0.18304427616254393
COPX,2015-10-30,0.18867908323903104
COPX,2015-11-30,-0.16534388975577208
COPX,2015-12-31,-0.053089519872175917
COPX,2016-01-29,-0.1524131276598213
COPX,2016-02-29,0.1908090633652746
COPX,2016-03-31,0.18372471488814646
COPX,2016-04-29,0.21828458857627053
COPX,2016-05-31,-0.1559044018164336
COPX,2016-06-30,0.062026124322511755
COPX,2016-07-29,0.1291368729399398
COPX,2016-08-31,-0.0890803098454842
COPX,2016-09-30,0.05867486791562859
COPX,2016-10-31,0.04529238866898133
COPX,2016-11-30,0.2120861938020282
COPX,2016-12-30,-0.05371351438128846
COPX,2017-01-31,0.23449990836542844
COPX,2017-02-28,-0.050627671428327026
COPX,2017-03-31,-0.043088831177936604
COPX,2017-04-28,-0.04636644466125539
COPX,2017-05-31,-0.05516604566777872
COPX,2017-06-30,0.03810009145904125
COPX,2017-07-31,0.19828427085086742
COPX,2017-08-31,0.053301310233708765
COPX,2017-09-29,-0.06155585331718305
COPX,2017-10-31,0.02977862228207684
COPX,2017-11-30,-0.04493934071143768
COPX,2017-12-29,0.13684467509408837
COPX,2018-01-31,0.026325402039954815
COPX,2018-02-28,-0.03099403422917968
COPX,2018-03-29,-0.04485297170264835
COPX,2018-04-30,-0.0019244476122594056
COPX,2018-05-31,-0.010027036274873669
COPX,2018-06-29,-0.06038177335977335
COPX,2018-07-31,0.0024876085856031516
COPX,2018-08-31,-0.11869311927786541
COPX,2018-09-28,0.03660257464841643
COPX,2018-10-31,-0.12539623846666936
COPX,2018-11-30,0.0217391841229031
COPX,2018-12-31,-0.04827832878878735
COPX,2019-01-31,0.11906073374114401
COPX,2019-02-28,0.06490975504082797
COPX,2019-03-29,0.0018329138804484835
COPX,2019-04-30,-0.012808543959188623
COPX,2019-05-31,-0.14735878026463345
COPX,2019-06-28,0.14262851689393807
COPX,2019-07-31,-0.08557681228293801
COPX,2019-08-30,-0.12986337675890258
COPX,2019-09-30,0.0338369729021073
COPX,2019-10-31,0.02162447345175056
COPX,2019-11-29,0.0371858382645891
COPX,2019-12-31,0.1238540560321777
COPX,2020-01-31,-0.1392716019529432
COPX,2020-02-28,-0.10806176221286967
COPX,2020-03-31,-0.2416667098491131
COPX,2020-04-30,0.2180896144135387
COPX,2020-05-29,0.0791118407586664
COPX,2020-06-30,0.13914874640351305
COPX,2020-07-31,0.1241496082629252
COPX,2020-08-31,0.12002021876377644
COPX,2020-09-30,-0.06708700166444503
COPX,2020-10-30,0.03764487126352023
COPX,2020-11-30,0.2530232369869079
COPX,2020-12-31,0.1391362888994292
COPX,2021-01-29,-0.021739045667026002
COPX,2021-02-26,0.24511753351202548
COPX,2021-03-31,-0.03839875310785934
COPX,2021-04-30,0.10967336506239578
COPX,2021-05-28,0.04510913920199755
COPX,2021-06-30,-0.09526297868182787
COPX,2021-07-30,0.018842332760913072
COPX,2021-08-31,-0.024570572975529226
COPX,2021-09-30,-0.07367270550595906
COPX,2021-10-29,0.09122806291958763
COPX,2021-11-30,-0.04849956712760861
COPX,2021-12-31,0.05033121112058714
COPX,2022-01-31,0.01354639948662606
COPX,2022-02-28,0.1387328839969142
COPX,2022-03-31,0.06830980768652495
COPX,2022-04-29,-0.12019323480586441
COPX,2022-05-31,-0.012487453063200538
COPX,2022-06-30,-0.21436637112262713
COPX,2022-07-29,0.0036207787763771204
COPX,2022-08-31,-0.020990508631293814
COPX,2022-09-30,-0.05326632907437845
COPX,2022-10-31,0.014508155048117866
COPX,2022-11-30,0.26229507840920196
COPX,2022-12-30,-0.01015441678214335
COPX,2023-01-31,0.16539650739977296
COPX,2023-02-28,-0.08282877063177285
COPX,2023-03-31,0.022181223526842153
COPX,2023-04-28,0.02014989338980766
COPX,2023-05-31,-0.12382911080057557
COPX,2023-06-30,0.10300837141639829
COPX,2023-07-31,0.10889764014009784
COPX,2023-08-31,-0.09317361212705377
COPX,2023-09-29,-0.03829911340615966
COPX,2023-10-31,-0.0977753582765285
COPX,2023-11-30,0.04657551631705448
COPX,2023-12-29,0.1018425347046239
COPX,2024-01-31,-0.034933454515186924
COPX,2024-02-29,-0.005802592715652977
COPX,2024-03-28,0.17926624250466716
COPX,2024-04-30,0.07871795416610605
COPX,2024-05-31,0.052873023870043445
COPX,2024-06-28,-0.06065258274438756
COPX,2024-07-31,-0.030370179044767687
COPX,2024-08-30,-0.009144998299297047
COPX,2024-09-30,0.09067831128041082
COPX,2024-10-31,-0.07573521647864778
COPX,2024-11-29,-0.02426170537307948
COPX,2024-12-31,-0.0921211123250143
COPX,2025-01-31,0
COPX,2025-02-28,0.0010476858522998622
COPX,2025-03-31,0.022239534261037752
COPX,2025-04-30,-0.0322496770001417
COPX,2025-05-30,0.08701388362929396
COPX,2025-06-30,0.10092769922598932
COPX,2025-07-31,-0.04333334319940263
COPX,2025-08-29,0.15702680509334255
COPX,2025-09-30,0.20076287639003754
COPX,2025-10-31,0.032603183889274634
COPX,2025-11-28,0.04112703172030052
COPX,2025-12-31,0.1426640139569444
COPX,2026-01-30,0.1813622205911818
COPX,2026-02-27,0.12840468190473708
COPX,2026-03-31,-0.20219431749569716
COPX,2026-04-30,0.042698142218519086
COPX,2026-05-29,0.10714727708193528
COPX,2026-06-30,-0.12376258950315977
COPX,2026-07-31,0.024555013117760982
COPX,2026-08-31,0.17752979827091564
COPX,2026-09-21,-0.05782901907480076
DFEN,2017-05-31,0.10073103416874751
DFEN,2017-06-30,-0.010332071386641495
DFEN,2017-07-31,0.14653269626382492
DFEN,2017-08-31,0.10286160864206173
DFEN,2017-09-29,0.1396810833939719
DFEN,2017-10-31,0.034928723716429744
DFEN,2017-11-30,0.08825012502958263
DFEN,2017-12-29,0.038221905338430506
DFEN,2018-01-31,0.24853919150307813
DFEN,2018-02-28,-0.028617465344739856
DFEN,2018-03-29,-0.07800632174710787
DFEN,2018-04-30,-0.09264503408727442
DFEN,2018-05-31,0.09413108923178704
DFEN,2018-06-29,-0.09731887905033698
DFEN,2018-07-31,0.20831434113142877
DFEN,2018-08-31,0.018225720256505262
DFEN,2018-09-28,0.14455294249189365
DFEN,2018-10-31,-0.32517584337710004
DFEN,2018-11-30,-0.012799471170535703
DFEN,2018-12-31,-0.285839942418866
DFEN,2019-01-31,0.40053960131000554
DFEN,2019-02-28,0.23615745499847796
DFEN,2019-03-29,-0.1346334909498511
DFEN,2019-04-30,0.14852356369366415
DFEN,2019-05-31,-0.12127151010476356
DFEN,2019-06-28,0.18884083539807706
DFEN,2019-07-31,0.008836313247603034
DFEN,2019-08-30,0.07603441601854732
DFEN,2019-09-30,0.038452199146309374
DFEN,2019-10-31,-0.07256310913239417
DFEN,2019-11-29,0.15720191862121635
DFEN,2019-12-31,-0.10293555700457935
DFEN,2020-01-31,0.06688682891741937
DFEN,2020-02-28,-0.33040227672227185
DFEN,2020-03-31,-0.7543538384914157
DFEN,2020-04-30,0.18655956300172982
DFEN,2020-05-29,0.11665275533441788
DFEN,2020-06-30,-0.06661624012417655
DFEN,2020-07-31,-0.15815091175352625
DFEN,2020-08-31,0.1926781705278242
DFEN,2020-09-30,-0.15993532707476865
DFEN,2020-10-30,-0.14519235983687984
DFEN,2020-11-30,0.761530038232969
DFEN,2020-12-31,0.07988747157581577
DFEN,2021-01-29,-0.18332345638291048
DFEN,2021-02-26,0.21578555955330803
DFEN,2021-03-31,0.27655903462401876
DFEN,2021-04-30,0.061624959577486926
DFEN,2021-05-28,0.10026362371816
DFEN,2021-06-30,-0.021982390679918695
DFEN,2021-07-30,-0.05435228074381426
DFEN,2021-08-31,-0.06266207730890905
DFEN,2021-09-30,-0.05209768915649493
DFEN,2021-10-29,0.0014590853911982116
DFEN,2021-11-30,-0.1855268772582257
DFEN,2021-12-31,0.13597546121751702
DFEN,2022-01-31,-0.0625333524672812
DFEN,2022-02-28,0.33865424553277945
DFEN,2022-03-31,-0.03790436469101388
DFEN,2022-04-29,-0.2054005494870047
DFEN,2022-05-31,-0.04401124449857752
DFEN,2022-06-30,-0.10139859520142358
DFEN,2022-07-29,0.12581058345282736
DFEN,2022-08-31,-0.07200478555106682
DFEN,2022-09-30,-0.28484142291200665
DFEN,2022-10-31,0.5761529551024631
DFEN,2022-11-30,0.11319723249829439
DFEN,2022-12-30,-0.009714390912997861
DFEN,2023-01-31,0.06228040924578826
DFEN,2023-02-28,-0.007565290808707714
DFEN,2023-03-31,-0.002922986179773601
DFEN,2023-04-28,-0.042145570389409026
DFEN,2023-05-31,-0.14599992056807587
DFEN,2023-06-30,0.224713863840188
DFEN,2023-07-31,0.011990169086268487
DFEN,2023-08-31,-0.05497627618304879
DFEN,2023-09-29,-0.2465167245135773
DFEN,2023-10-31,0.0921843655276342
DFEN,2023-11-30,0.2825687568857709
DFEN,2023-12-29,0.17311546527077426
DFEN,2024-01-31,-0.10412421687288353
DFEN,2024-02-29,0.11668182034293184
DFEN,2024-03-28,0.09098801746750751
DFEN,2024-04-30,-0.05666042582680708
DFEN,2024-05-31,0.13603819496906078
DFEN,2024-06-28,-0.09208956287288173
DFEN,2024-07-31,0.2508709352682801
DFEN,2024-08-30,0.07428031718016159
DFEN,2024-09-30,0.028583213644941097
DFEN,2024-10-31,-0.11721817720731209
DFEN,2024-11-29,0.21982207687405553
DFEN,2024-12-31,-0.1960479719799415
DFEN,2025-01-31,0.22973463461539345
DFEN,2025-02-28,-0.04611287882846926
DFEN,2025-03-31,-0.04797844032371945
DFEN,2025-04-30,-0.0022801296219725486
DFEN,2025-05-30,0.4214823383321413
DFEN,2025-06-30,0.19297410926156422
DFEN,2025-07-31,0.11777174003059931
DFEN,2025-08-29,0.015002614196970798
DFEN,2025-09-30,0.16895188002413386
DFEN,2025-10-31,0.07549087958068768
DFEN,2025-11-28,-0.15499053772994087
DFEN,2025-12-31,0.12684956473776343
DFEN,2026-01-30,0.24405134749083368
DFEN,2026-02-27,0.13640369942414288
DFEN,2026-03-31,-0.3009054595406332
DFEN,2026-04-30,-0.026465871608432057
DFEN,2026-05-29,0.22204131387260406
DFEN,2026-06-30,0.06464429111462189
DFEN,2026-07-31,-0.05644563748851272
DFEN,2026-08-31,-0.1525401348554627
DFEN,2026-09-21,-0.15636247061822905
ECH,2015-01-30,-0.032986455515588764
ECH,2015-02-27,0.08396767803743876
ECH,2015-03-31,-0.02469145157966013
ECH,2015-04-30,0.04790276014781103
ECH,2015-05-29,-0.02273827262890704
ECH,2015-06-30,-0.06268192370308834
ECH,2015-07-31,-0.0629589495604782
ECH,2015-08-31,-0.01931698405518678
ECH,2015-09-30,-0.05909206020633995
ECH,2015-10-30,0.05855550450537761
ECH,2015-11-30,-0.07022049932557772
ECH,2015-12-31,-0.01249744677714193
ECH,2016-01-29,0.022243119631718544
ECH,2016-02-29,0.017162283007169377
ECH,2016-03-31,0.11178055783707475
ECH,2016-04-29,0.033333443471999846
ECH,2016-05-31,-0.07684263494821708
ECH,2016-06-30,0.06495936585310025
ECH,2016-07-29,0.044836700405977536
ECH,2016-08-31,-0.05019490057641196
ECH,2016-09-30,0.010131071607250464
ECH,2016-10-31,0.08349186248375884
ECH,2016-11-30,-0.06254687870041464
ECH,2016-12-30,-9.330833352372281e-4
ECH,2017-01-31,0.03901667912449436
ECH,2017-02-28,0.036265397566733304
ECH,2017-03-31,0.08116167017264986
ECH,2017-04-28,-0.014233238654853042
ECH,2017-05-31,-6.988083793769695e-4
ECH,2017-06-30,-0.013124260667780496
ECH,2017-07-31,0.09095295560499683
ECH,2017-08-31,0.05917290083727811
ECH,2017-09-29,0.009761250617114303
ECH,2017-10-31,0.05183057754878262
ECH,2017-11-30,-0.12162717807490842
ECH,2017-12-29,0.16226454912865274
ECH,2018-01-31,0.07285245893924519
ECH,2018-02-28,-0.040207221044218366
ECH,2018-03-29,-0.012846748965864574
ECH,2018-04-30,0.014334465459384882
ECH,2018-05-31,-0.07196009366680278
ECH,2018-06-29,-0.05996149662134853
ECH,2018-07-31,0.04735036692626782
ECH,2018-08-31,-0.10120291942665904
ECH,2018-09-28,0.04545432966665497
ECH,2018-10-31,-0.08364601134789162
ECH,2018-11-30,0.03660915103681517
ECH,2018-12-31,-0.03647480611884879
ECH,2019-01-31,0.12822958453387345
ECH,2019-02-28,-0.034246547426497354
ECH,2019-03-29,-0.042996349585520455
ECH,2019-04-30,-0.010421564909326109
ECH,2019-05-31,-0.0985254536846829
ECH,2019-06-28,0.08106832714904155
ECH,2019-07-31,-0.05849231597678173
ECH,2019-08-30,-0.0722642869996789
ECH,2019-09-30,0.049033393065696096
ECH,2019-10-31,-0.0777244429992845
ECH,2019-11-29,-0.13147974851206956
ECH,2019-12-31,0.1137991178101152
ECH,2020-01-31,-0.07980802803110454
ECH,2020-02-28,-0.12096530184178378
ECH,2020-03-31,-0.1958456171408237
ECH,2020-04-30,0.1609778556033996
ECH,2020-05-29,-0.05085406832839001
ECH,2020-06-30,0.07522676553053032
ECH,2020-07-31,0.08412725500477913
ECH,2020-08-31,-0.07210854224578012
ECH,2020-09-30,-0.04970423031531046
ECH,2020-10-30,-0.00788688124444692
ECH,2020-11-30,0.12510451757586893
ECH,2020-12-31,0.12925790688933048
ECH,2021-01-29,-0.009268351135535258
ECH,2021-02-26,0.049448878835416155
ECH,2021-03-31,0.09041687447086622
ECH,2021-04-30,-0.06861312154202759
ECH,2021-05-28,-0.07805646990516801
ECH,2021-06-30,0.002224120090273729
ECH,2021-07-30,-0.056245816844389895
ECH,2021-08-31,0.04497263147675379
ECH,2021-09-30,-0.09027282054525898
ECH,2021-10-29,-0.05653844068033542
ECH,2021-11-30,0.03138991205308761
ECH,2021-12-31,-0.05848310853213656
ECH,2022-01-31,0.13945426236104863
ECH,2022-02-28,-0.011022364314230426
ECH,2022-03-31,0.11721746280055445
ECH,2022-04-29,-0.12659099407636398
ECH,2022-05-31,0.1965340386219192
ECH,2022-06-30,-0.17660231338342747
ECH,2022-07-29,0.09846286601170218
ECH,2022-08-31,0.05030252748273867
ECH,2022-09-30,-0.13575807476499113
ECH,2022-10-31,0.02791670920603062
ECH,2022-11-30,0.09890567202769684
ECH,2022-12-30,0.025429688967904207
ECH,2023-01-31,0.08010327345905277
ECH,2023-02-28,-0.03930267860798964
ECH,2023-03-31,0.02383488049336191
ECH,2023-04-28,-0.012856193939448035
ECH,2023-05-31,-0.005279820786730061
ECH,2023-06-30,0.0741965721289064
ECH,2023-07-31,0.06100058294144595
ECH,2023-08-31,-0.0894702358971825
ECH,2023-09-29,-0.07094710780918445
ECH,2023-10-31,-0.07521967222846904
ECH,2023-11-30,0.10941385468349973
ECH,2023-12-29,0.056460828482909786
ECH,2024-01-31,-0.09854665553563458
ECH,2024-02-29,0.03539139802299007
ECH,2024-03-28,0.009114964771376854
ECH,2024-04-30,0.004892765755685646
ECH,2024-05-31,0.05730339177218413
ECH,2024-06-28,-0.06017886951219098
ECH,2024-07-31,0.00541158471999581
ECH,2024-08-30,0.024990307746294294
ECH,2024-09-30,0.023255947809154298
ECH,2024-10-31,-0.06231680921362859
ECH,2024-11-29,-0.008991352994042967
ECH,2024-12-31,-0.008975764743394787
ECH,2025-01-31,0.09145379691106825
ECH,2025-02-28,0.047200875283828436
ECH,2025-03-31,0.04192866224709624
ECH,2025-04-30,0.04393018612481714
ECH,2025-05-30,0.011885692000702663
ECH,2025-06-30,0.019946003941718526
ECH,2025-07-31,-0.051510366692055776
ECH,2025-08-29,0.09989945055654181
ECH,2025-09-30,0.004571676725137808
ECH,2025-10-31,0.07160201606019245
ECH,2025-11-28,0.0719139490492775
ECH,2025-12-31,0.07089627894450423
ECH,2026-01-30,0.11980202986432875
ECH,2026-02-27,-0.038461594465131865
ECH,2026-03-31,-0.085977032135929
ECH,2026-04-30,0.05030176831319655
ECH,2026-05-29,0.005268260871703401
ECH,2026-06-30,-0.039381500451320384
ECH,2026-07-31,-0.00931987216056085
ECH,2026-08-31,0.02974823581171293
ECH,2026-09-21,-0.0133333559389468
EIDO,2015-01-30,-0.006348002204266789
EIDO,2015-02-27,0.03645253494722667
EIDO,2015-03-31,0.006163687660766026
EIDO,2015-04-30,-0.10774772153405388
EIDO,2015-05-29,0.03836843886707286
EIDO,2015-06-30,-0.0870636299828158
EIDO,2015-07-31,-0.027190287793739665
EIDO,2015-08-31,-0.11579416681337473
EIDO,2015-09-30,-0.11239336175622605
EIDO,2015-10-30,0.13906191631240739
EIDO,2015-11-30,0.01339917291419579
EIDO,2015-12-31,0.024011438711164512
EIDO,2016-01-29,0.03737409784097556
EIDO,2016-02-29,0.04803698723531702
EIDO,2016-03-31,0.03834300826917891
EIDO,2016-04-29,-0.019949108980393482
EIDO,2016-05-31,-0.0311824886111165
EIDO,2016-06-30,0.10527759388051283
EIDO,2016-07-29,0.062142410885953625
EIDO,2016-08-31,-0.017706069038083916
EIDO,2016-09-30,0.03605025970123399
EIDO,2016-10-31,-0.007186177302899721
EIDO,2016-11-30,-0.11047573013385725
EIDO,2016-12-30,0.03451810572455627
EIDO,2017-01-31,0.011604027488672841
EIDO,2017-02-28,0.0032772351294587665
EIDO,2017-03-31,0.05308284329611768
EIDO,2017-04-28,0.020938352022725093
EIDO,2017-05-31,0.008735197583384036
EIDO,2017-06-30,0.037053616317109794
EIDO,2017-07-31,-0.012495224701652763
EIDO,2017-08-31,3.7206769493725034e-4
EIDO,2017-09-29,-0.007068438199705374
EIDO,2017-10-31,3.7448728878008986e-4
EIDO,2017-11-30,-7.490528570036625e-4
EIDO,2017-12-29,0.06676206886743175
EIDO,2018-01-31,0.0478369707665105
EIDO,2018-02-28,-0.03961074167508616
EIDO,2018-03-29,-0.057672173050288045
EIDO,2018-04-30,-0.05934705835288767
EIDO,2018-05-31,0.006309021245007873
EIDO,2018-06-29,-0.0829579665055562
EIDO,2018-07-31,0.034828387117870285
EIDO,2018-08-31,-0.01682799930088641
EIDO,2018-09-28,-0.017116228674767586
EIDO,2018-10-31,-0.04179345143757529
EIDO,2018-11-30,0.12312605334517479
EIDO,2018-12-31,0.005989543721361956
EIDO,2019-01-31,0.11522949409316818
EIDO,2019-02-28,-0.07044797027433813
EIDO,2019-03-29,-0.0019432076774866802
EIDO,2019-04-30,0.017133849958443026
EIDO,2019-05-31,-0.031010599679906492
EIDO,2019-06-28,0.04397496839394588
EIDO,2019-07-31,-0.01038866991671672
EIDO,2019-08-30,-0.020606457514243615
EIDO,2019-09-30,-0.02858271912111432
EIDO,2019-10-31,0.020024468061665024
EIDO,2019-11-29,-0.03725952850429681
EIDO,2019-12-31,0.06979475492697684
EIDO,2020-01-31,-0.057677304322479084
EIDO,2020-02-28,-0.10587289461716565
EIDO,2020-03-31,-0.31868625499364256
EIDO,2020-04-30,0.10590630553627389
EIDO,2020-05-29,0.0626149476165021
EIDO,2020-06-30,0.05020442997381491
EIDO,2020-07-31,0.04111102254712562
EIDO,2020-08-31,0.046425085859746584
EIDO,2020-09-30,-0.11932705605984817
EIDO,2020-10-30,0.05848304247328362
EIDO,2020-11-30,0.1903717284528077
EIDO,2020-12-31,0.0843467724076088
EIDO,2021-01-29,-0.04141764030773143
EIDO,2021-02-26,0.01781744145455444
EIDO,2021-03-31,-0.0437635471352511
EIDO,2021-04-30,-0.009611128151996162
EIDO,2021-05-28,-0.012938884455883981
EIDO,2021-06-30,-0.04443875573812095
EIDO,2021-07-30,-0.00936874591413106
EIDO,2021-08-31,0.05823789175652405
EIDO,2021-09-30,0.02022578003090869
EIDO,2021-10-29,0.10327329471353308
EIDO,2021-11-30,-0.025490893917133217
EIDO,2021-12-31,-0.008126149037473884
EIDO,2022-01-31,0.009142449216275494
EIDO,2022-02-28,0.04961200539443755
EIDO,2022-03-31,0.017262526926146604
EIDO,2022-04-29,0.018989801701401632
EIDO,2022-05-31,-0.009516096196727553
EIDO,2022-06-30,-0.09169914144443547
EIDO,2022-07-29,0.03261847649638572
EIDO,2022-08-31,0.028126455290985897
EIDO,2022-09-30,-0.018518672836162597
EIDO,2022-10-31,0.01843903734900798
EIDO,2022-11-30,8.42095629680184e-4
EIDO,2022-12-30,-0.04835583372058494
EIDO,2023-01-31,0.037516692515285666
EIDO,2023-02-28,-0.013775136831332357
EIDO,2023-03-31,0.027062361403605184
EIDO,2023-04-28,0.051848663587527266
EIDO,2023-05-31,-0.055353634460929
EIDO,2023-06-30,0.006238738650636844
EIDO,2023-07-31,0.01778750715827404
EIDO,2023-08-31,-0.018755548555097645
EIDO,2023-09-29,-0.03258019467893403
EIDO,2023-10-31,-0.08666375049193686
EIDO,2023-11-30,0.06932161854774854
EIDO,2023-12-29,0.03444127620909865
EIDO,2024-01-31,-0.02060932052585529
EIDO,2024-02-29,0.023330293810042146
EIDO,2024-03-28,0.007152482019214368
EIDO,2024-04-30,-0.07811809090426569
EIDO,2024-05-31,-0.04862782653833697
EIDO,2024-06-28,0.008952493367194503
EIDO,2024-07-31,0.045147897736585785
EIDO,2024-08-30,0.08093359555690727
EIDO,2024-09-30,0.03353239687767928
EIDO,2024-10-31,-0.046222390080840614
EIDO,2024-11-29,-0.07315928093115454
EIDO,2024-12-31,-0.05652769508292188
EIDO,2025-01-31,-0.009740311415252556
EIDO,2025-02-28,-0.12786871187472126
EIDO,2025-03-31,0.021303088341926957
EIDO,2025-04-30,0.061963364540685406
EIDO,2025-05-30,0.09069884283254814
EIDO,2025-06-30,-0.041234464517489355
EIDO,2025-07-31,-0.020419612764447703
