symbol,date,monthly_return
COPX,2024-09-30,0.09067821914947105
COPX,2024-10-31,-0.07573513840485702
COPX,2024-11-29,-0.024261796765971178
COPX,2024-12-31,-0.09212102728819138
COPX,2025-01-31,0
COPX,2025-02-28,0.0010476858522998622
COPX,2025-03-31,0.022239637322520434
COPX,2025-04-30,-0.03224977456804978
COPX,2025-05-30,0.08701388362929396
COPX,2025-06-30,0.10092769922598932
COPX,2025-07-31,-0.04333334319940263
COPX,2025-08-29,0.15702671409659708
COPX,2025-09-30,0.20076289217944687
COPX,2025-10-31,0.032603251522278276
COPX,2025-11-28,0.04112703172030052
COPX,2025-12-31,0.1426640139569444
COPX,2026-01-30,0.1813622205911818
COPX,2026-02-27,0.12840468190473708
COPX,2026-03-31,-0.20219431749569716
COPX,2026-04-30,0.042698142218519086
COPX,2026-05-29,0.10714727708193528
COPX,2026-06-30,-0.12376258950315977
COPX,2026-07-31,0.024555013117760982
COPX,2026-08-31,0.17752979827091564
COPX,2026-09-18,-0.060090478078595466
DFEN,2017-05-31,0.1007313749238119
DFEN,2017-06-30,-0.010332341369101217
DFEN,2017-07-31,0.14653281338476343
DFEN,2017-08-31,0.10286145840524008
DFEN,2017-09-29,0.13968121377104725
DFEN,2017-10-31,0.034928829453265475
DFEN,2017-11-30,0.08824989577002551
DFEN,2017-12-29,0.03822217771649794
DFEN,2018-01-31,0.2485392313379875
DFEN,2018-02-28,-0.028618043491393408
DFEN,2018-03-29,-0.07800594324714394
DFEN,2018-04-30,-0.09264504701241572
DFEN,2018-05-31,0.09413085302065927
DFEN,2018-06-29,-0.09731874459611112
DFEN,2018-07-31,0.20831449741512653
DFEN,2018-08-31,0.018225719057885392
DFEN,2018-09-28,0.14455290905610751
DFEN,2018-10-31,-0.32517622938638735
DFEN,2018-11-30,-0.01279878810033186
DFEN,2018-12-31,-0.2858399491518079
DFEN,2019-01-31,0.40053903850217876
DFEN,2019-02-28,0.23615792072071984
DFEN,2019-03-29,-0.1346339747363735
DFEN,2019-04-30,0.14852407359709252
DFEN,2019-05-31,-0.12127170971760826
DFEN,2019-06-28,0.18884093114573974
DFEN,2019-07-31,0.008836335469013079
DFEN,2019-08-30,0.07603410836588731
DFEN,2019-09-30,0.038452375687272555
DFEN,2019-10-31,-0.07256301277207144
DFEN,2019-11-29,0.15720216814460675
DFEN,2019-12-31,-0.10293563882898804
DFEN,2020-01-31,0.06688685551289231
DFEN,2020-02-28,-0.3304022615599739
DFEN,2020-03-31,-0.7543538153803594
DFEN,2020-04-30,0.1865594501349157
DFEN,2020-05-29,0.11665265018378568
DFEN,2020-06-30,-0.06661623258741367
DFEN,2020-07-31,-0.1581509314261833
DFEN,2020-08-31,0.1926784393419927
DFEN,2020-09-30,-0.15993552567526215
DFEN,2020-10-30,-0.1451923337015013
DFEN,2020-11-30,0.7615298760439133
DFEN,2020-12-31,0.07988749978237508
DFEN,2021-01-29,-0.1833233278948303
DFEN,2021-02-26,0.2157853280664246
DFEN,2021-03-31,0.27655897369812865
DFEN,2021-04-30,0.0616247784483428
DFEN,2021-05-28,0.10026377206137904
DFEN,2021-06-30,-0.021982153644022007
DFEN,2021-07-30,-0.05435252619969588
DFEN,2021-08-31,-0.06266194760133448
DFEN,2021-09-30,-0.05209779896488642
DFEN,2021-10-29,0.0014591824650902474
DFEN,2021-11-30,-0.18552679007868822
DFEN,2021-12-31,0.13597531603219482
DFEN,2022-01-31,-0.06253328410060122
DFEN,2022-02-28,0.3386547253867125
DFEN,2022-03-31,-0.03790482363242975
DFEN,2022-04-29,-0.20540056482829339
DFEN,2022-05-31,-0.04401121136944097
DFEN,2022-06-30,-0.10139871639263065
DFEN,2022-07-29,0.12581092578093633
DFEN,2022-08-31,-0.07200458718713831
DFEN,2022-09-30,-0.2848418115933057
DFEN,2022-10-31,0.5761536541778078
DFEN,2022-11-30,0.11319713243067242
DFEN,2022-12-30,-0.009714453912225807
DFEN,2023-01-31,0.06228027585392315
DFEN,2023-02-28,-0.007565209075368173
DFEN,2023-03-31,-0.002922911915551607
DFEN,2023-04-28,-0.04214543485918365
DFEN,2023-05-31,-0.14599997899988526
DFEN,2023-06-30,0.22471356012889565
DFEN,2023-07-31,0.011990386366253603
DFEN,2023-08-31,-0.05497612011947639
DFEN,2023-09-29,-0.2465167466678121
DFEN,2023-10-31,0.09218424149565152
DFEN,2023-11-30,0.28256887096418293
DFEN,2023-12-29,0.17311530499362737
DFEN,2024-01-31,-0.10412412684757699
DFEN,2024-02-29,0.11668171544548578
DFEN,2024-03-28,0.09098801760310571
DFEN,2024-04-30,-0.056660398050434435
DFEN,2024-05-31,0.13603828035226306
DFEN,2024-06-28,-0.09208987550486514
DFEN,2024-07-31,0.25087120035883115
DFEN,2024-08-30,0.0742804315649983
DFEN,2024-09-30,0.028582992501122284
DFEN,2024-10-31,-0.11721811643903601
DFEN,2024-11-29,0.21982217664474502
DFEN,2024-12-31,-0.19604802590876258
DFEN,2025-01-31,0.22973464077759553
DFEN,2025-02-28,-0.04611296469992654
DFEN,2025-03-31,-0.04797835411970841
DFEN,2025-04-30,-0.0022801026911446476
DFEN,2025-05-30,0.42148216658506144
DFEN,2025-06-30,0.19297416208616824
DFEN,2025-07-31,0.11777174570370308
DFEN,2025-08-29,0.015002688051203972
DFEN,2025-09-30,0.16895175279529506
DFEN,2025-10-31,0.07549084990554644
DFEN,2025-11-28,-0.15499053698996612
DFEN,2025-12-31,0.12684975931004994
DFEN,2026-01-30,0.24405138721674002
DFEN,2026-02-27,0.13640358568167876
DFEN,2026-03-31,-0.3009054777973956
DFEN,2026-04-30,-0.026465846157344264
DFEN,2026-05-29,0.22204132653999298
DFEN,2026-06-30,0.06464423306732092
DFEN,2026-07-31,-0.05644558260452248
DFEN,2026-08-31,-0.1525401259199245
DFEN,2026-09-18,-0.18359680160111003
ECH,2015-01-30,-0.032986656428033
ECH,2015-02-27,0.08396761317085155
ECH,2015-03-31,-0.02469152013289122
ECH,2015-04-30,0.04790270279249342
ECH,2015-05-29,-0.022737958846806516
ECH,2015-06-30,-0.06268191960329217
ECH,2015-07-31,-0.0629590847278233
ECH,2015-08-31,-0.01931713443131633
ECH,2015-09-30,-0.05909199773225726
ECH,2015-10-30,0.05855575607078678
ECH,2015-11-30,-0.0702207226930106
ECH,2015-12-31,-0.012497202831665
ECH,2016-01-29,0.022243200820794895
ECH,2016-02-29,0.017161874072717298
ECH,2016-03-31,0.11178066447576884
ECH,2016-04-29,0.033333591919804784
ECH,2016-05-31,-0.07684249592326708
ECH,2016-06-30,0.06495905487596887
ECH,2016-07-29,0.04483698956893889
ECH,2016-08-31,-0.05019489378288833
ECH,2016-09-30,0.010131355154516353
ECH,2016-10-31,0.08349147448446459
ECH,2016-11-30,-0.06254687462873798
ECH,2016-12-30,-9.332221531204166e-4
ECH,2017-01-31,0.039016612330192046
ECH,2017-02-28,0.03626553621104933
ECH,2017-03-31,0.08116134739754832
ECH,2017-04-28,-0.014233004068269994
ECH,2017-05-31,-6.988689927733827e-4
ECH,2017-06-30,-0.013124141031933934
ECH,2017-07-31,0.09095295560499683
ECH,2017-08-31,0.05917290083727811
ECH,2017-09-29,0.009761144309726966
ECH,2017-10-31,0.05183058300549215
ECH,2017-11-30,-0.12162688997306226
ECH,2017-12-29,0.16226417029364737
ECH,2018-01-31,0.07285256412456076
ECH,2018-02-28,-0.0402073124292508
ECH,2018-03-29,-0.012846654975742555
ECH,2018-04-30,0.014333983197414302
ECH,2018-05-31,-0.07195965243308533
ECH,2018-06-29,-0.05996180400901141
ECH,2018-07-31,0.04735016441301809
ECH,2018-08-31,-0.10120265987627264
ECH,2018-09-28,0.04545468755879889
ECH,2018-10-31,-0.0836460574609057
ECH,2018-11-30,0.036608846664055505
ECH,2018-12-31,-0.03647469802873948
ECH,2019-01-31,0.12822996307939438
ECH,2019-02-28,-0.03424654008019745
ECH,2019-03-29,-0.04299645109468542
ECH,2019-04-30,-0.010421563699912206
ECH,2019-05-31,-0.0985255594017943
ECH,2019-06-28,0.08106845723739053
ECH,2019-07-31,-0.058492429271346236
ECH,2019-08-30,-0.0722642869996789
ECH,2019-09-30,0.04903353083013062
ECH,2019-10-31,-0.07772443279211416
ECH,2019-11-29,-0.13147980098658052
ECH,2019-12-31,0.11379878058477444
ECH,2020-01-31,-0.0798078984549343
ECH,2020-02-28,-0.12096507157103065
ECH,2020-03-31,-0.1958457634781713
ECH,2020-04-30,0.1609778556033996
ECH,2020-05-29,-0.050854165787504235
ECH,2020-06-30,0.07522708129747135
ECH,2020-07-31,0.08412685694935318
ECH,2020-08-31,-0.07210829068993818
ECH,2020-09-30,-0.04970413066495105
ECH,2020-10-30,-0.007887279257276725
ECH,2020-11-30,0.12510474415240158
ECH,2020-12-31,0.12925799638439917
ECH,2021-01-29,-0.009268508903438222
ECH,2021-02-26,0.04944880279833419
ECH,2021-03-31,0.09041711692504761
ECH,2021-04-30,-0.06861318664879945
ECH,2021-05-28,-0.07805646990516801
ECH,2021-06-30,0.0022240386832941272
ECH,2021-07-30,-0.05624574018670192
ECH,2021-08-31,0.0449727175439989
ECH,2021-09-30,-0.09027297783640564
ECH,2021-10-29,-0.05653844579910616
ECH,2021-11-30,0.03139020295022532
ECH,2021-12-31,-0.05848319069053487
ECH,2022-01-31,0.139454248580124
ECH,2022-02-28,-0.011022363358304088
ECH,2022-03-31,0.11721736482879241
ECH,2022-04-29,-0.1265909155843401
ECH,2022-05-31,0.19653402095968664
ECH,2022-06-30,-0.17660237522669298
ECH,2022-07-29,0.09846286601170218
ECH,2022-08-31,0.05030252748273867
ECH,2022-09-30,-0.13575799570197644
ECH,2022-10-31,0.027916615169645498
ECH,2022-11-30,0.09890576102566961
ECH,2022-12-30,0.025429605920597842
ECH,2023-01-31,0.08010343141784593
ECH,2023-02-28,-0.03930289222640759
ECH,2023-03-31,0.02383503453462077
ECH,2023-04-28,-0.012856118642082026
ECH,2023-05-31,-0.0052800459209082495
ECH,2023-06-30,0.07419657774629607
ECH,2023-07-31,0.06100065772094765
ECH,2023-08-31,-0.0894702358971825
ECH,2023-09-29,-0.07094710780918445
ECH,2023-10-31,-0.07521967222846904
ECH,2023-11-30,0.10941385468349973
ECH,2023-12-29,0.05646090502221868
ECH,2024-01-31,-0.0985466483960491
ECH,2024-02-29,0.035391154072021314
ECH,2024-03-28,0.009115121429904338
ECH,2024-04-30,0.004892842676289311
ECH,2024-05-31,0.0573033108397587
ECH,2024-06-28,-0.06017886951219098
ECH,2024-07-31,0.005411661753230268
ECH,2024-08-30,0.024990229212971338
ECH,2024-09-30,0.023255873058587673
ECH,2024-10-31,-0.062316667662604686
ECH,2024-11-29,-0.008991430200120942
ECH,2024-12-31,-0.00897568612998445
ECH,2025-01-31,0.09145363100563753
ECH,2025-02-28,0.04720095139300695
ECH,2025-03-31,0.0419285928442934
ECH,2025-04-30,0.04393025566094577
ECH,2025-05-30,0.011885692000702663
ECH,2025-06-30,0.019946003941718526
ECH,2025-07-31,-0.051510366692055776
ECH,2025-08-29,0.09989958092014017
ECH,2025-09-30,0.004571676183288131
ECH,2025-10-31,0.07160188962851621
ECH,2025-11-28,0.07191383894887582
ECH,2025-12-31,0.07089638894038841
ECH,2026-01-30,0.11980202986432875
ECH,2026-02-27,-0.038461594465131865
ECH,2026-03-31,-0.085977032135929
ECH,2026-04-30,0.05030176831319655
ECH,2026-05-29,0.005268260871703401
ECH,2026-06-30,-0.039381500451320384
ECH,2026-07-31,-0.00931987216056085
ECH,2026-08-31,0.02974823581171293
ECH,2026-09-18,-0.025925907087914757
EIDO,2015-01-30,-0.006347909849976796
EIDO,2015-02-27,0.03645234787108276
EIDO,2015-03-31,0.006163869269909306
EIDO,2015-04-30,-0.10774763183861569
EIDO,2015-05-29,0.03836813342906176
EIDO,2015-06-30,-0.08706335640309926
EIDO,2015-07-31,-0.02719049700056697
EIDO,2015-08-31,-0.11579385240862206
EIDO,2015-09-30,-0.1123935189705626
EIDO,2015-10-30,0.13906169831127801
EIDO,2015-11-30,0.013399357456143735
EIDO,2015-12-31,0.024011377103350995
EIDO,2016-01-29,0.037374215345936435
EIDO,2016-02-29,0.04803686852256783
EIDO,2016-03-31,0.03834300826917891
EIDO,2016-04-29,-0.019949108980393482
EIDO,2016-05-31,-0.03118238240373017
EIDO,2016-06-30,0.10527747271359544
EIDO,2016-07-29,0.062142311702009456
EIDO,2016-08-31,-0.0177057905484016
EIDO,2016-09-30,0.03605006271861799
EIDO,2016-10-31,-0.007186085546505239
EIDO,2016-11-30,-0.11047618202631282
EIDO,2016-12-30,0.03451853566568319
EIDO,2017-01-31,0.011603826624434266
EIDO,2017-02-28,0.0032773350602774975
EIDO,2017-03-31,0.05308304646052986
EIDO,2017-04-28,0.020938162119820802
EIDO,2017-05-31,0.008735290427904774
EIDO,2017-06-30,0.037053616317109794
EIDO,2017-07-31,-0.012495400668427359
EIDO,2017-08-31,3.723350512956358e-4
EIDO,2017-09-29,-0.0070683485066407314
EIDO,2017-10-31,3.744872215989403e-4
EIDO,2017-11-30,-7.490527226775567e-4
EIDO,2017-12-29,0.06676178769263386
EIDO,2018-01-31,0.047837058905814134
EIDO,2018-02-28,-0.0396108219504242
EIDO,2018-03-29,-0.057672094284630715
EIDO,2018-04-30,-0.05934714705476929
EIDO,2018-05-31,0.006309021839937312
EIDO,2018-06-29,-0.08295769315826362
EIDO,2018-07-31,0.03482797126423631
EIDO,2018-08-31,-0.016827805134496443
EIDO,2018-09-28,-0.01711602780481991
EIDO,2018-10-31,-0.0417933407123775
EIDO,2018-11-30,0.12312558739104373
EIDO,2018-12-31,0.005989259439910466
EIDO,2019-01-31,0.11522991513583247
EIDO,2019-02-28,-0.07044805490689399
EIDO,2019-03-29,-0.0019432989010218504
EIDO,2019-04-30,0.01713394430836379
EIDO,2019-05-31,-0.031010602461160053
EIDO,2019-06-28,0.04397497246415716
EIDO,2019-07-31,-0.010388493520379516
EIDO,2019-08-30,-0.02060645566812358
EIDO,2019-09-30,-0.028582899455233624
EIDO,2019-10-31,0.02002456411317355
EIDO,2019-11-29,-0.037259713138843575
EIDO,2019-12-31,0.06979476831223042
EIDO,2020-01-31,-0.057677045759831125
EIDO,2020-02-28,-0.10587288454649546
EIDO,2020-03-31,-0.31868632747419057
EIDO,2020-04-30,0.10590630553627389
EIDO,2020-05-29,0.06261515940391171
EIDO,2020-06-30,0.05020435353177599
EIDO,2020-07-31,0.04111082756581541
EIDO,2020-08-31,0.04642478487060098
EIDO,2020-09-30,-0.11932669116909278
EIDO,2020-10-30,0.05848284081534483
EIDO,2020-11-30,0.19037187675174017
EIDO,2020-12-31,0.08434687706568877
EIDO,2021-01-29,-0.04141763631021855
EIDO,2021-02-26,0.017817338973169727
EIDO,2021-03-31,-0.043763646060066996
EIDO,2021-04-30,-0.009610922241760855
EIDO,2021-05-28,-0.01293898756052192
EIDO,2021-06-30,-0.04443875573812095
EIDO,2021-07-30,-0.009368856661044811
EIDO,2021-08-31,0.05823801006148677
EIDO,2021-09-30,0.02022578003090869
EIDO,2021-10-29,0.10327350180871764
EIDO,2021-11-30,-0.025491170696857357
EIDO,2021-12-31,-0.008125957200255107
EIDO,2022-01-31,0.009142448328553376
EIDO,2022-02-28,0.04961180818227473
EIDO,2022-03-31,0.01726252850862453
EIDO,2022-04-29,0.018989893528343682
EIDO,2022-05-31,-0.009516184632995639
EIDO,2022-06-30,-0.0916990603459491
EIDO,2022-07-29,0.03261847649638572
EIDO,2022-08-31,0.028126264901322973
EIDO,2022-09-30,-0.01851849108426562
EIDO,2022-10-31,0.01843922602419501
EIDO,2022-11-30,8.420954736743091e-4
EIDO,2022-12-30,-0.04835610242467703
EIDO,2023-01-31,0.037516890672925296
EIDO,2023-02-28,-0.01377532301555806
EIDO,2023-03-31,0.027062363975802528
EIDO,2023-04-28,0.051848760928357995
EIDO,2023-05-31,-0.05535354648001101
EIDO,2023-06-30,0.006238551796893477
EIDO,2023-07-31,0.017787416245754972
EIDO,2023-08-31,-0.01875518820120292
EIDO,2023-09-29,-0.03258037399894531
EIDO,2023-10-31,-0.08666365469119008
EIDO,2023-11-30,0.0693216112765358
EIDO,2023-12-29,0.034441076648421776
EIDO,2024-01-31,-0.02060932248013958
EIDO,2024-02-29,0.023330392889567397
EIDO,2024-03-28,0.007152482019214368
EIDO,2024-04-30,-0.07811818484565669
EIDO,2024-05-31,-0.04862783149359873
EIDO,2024-06-28,0.00895270854672825
EIDO,2024-07-31,0.0451477867837935
EIDO,2024-08-30,0.08093359555690727
EIDO,2024-09-30,0.03353239687767928
EIDO,2024-10-31,-0.04622229916078979
EIDO,2024-11-29,-0.07315936928340394
EIDO,2024-12-31,-0.05652759223217696
EIDO,2025-01-31,-0.009740419366418673
EIDO,2025-02-28,-0.1278688219599845
EIDO,2025-03-31,0.02130321725650086
EIDO,2025-04-30,0.061963364540685406
EIDO,2025-05-30,0.09069895921383053
EIDO,2025-06-30,-0.04123446011763199
EIDO,2025-07-31,-0.020419721784379008
